Sex,Region,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.0,1.0,710.0,37,6,135795.63,1,0,1,46523.6,0
0.0,0.0,550.0,32,8,97514.07,1,1,1,199138.84,0
0.0,1.0,533.0,51,6,127545.56,2,0,0,79559.02,1
0.0,0.0,779.0,49,9,106160.37,1,0,0,116893.87,0
1.0,0.0,763.0,23,2,0.0,2,1,0,153983.99,0
1.0,2.0,563.0,36,4,143680.47,2,1,1,63531.19,0
0.0,2.0,678.0,38,3,124483.53,1,1,0,126253.31,0
1.0,2.0,644.0,31,5,86006.3,1,1,1,73922.95,0
1.0,1.0,682.0,43,7,111094.05,2,1,1,64679.3,0
0.0,0.0,625.0,22,9,0.0,2,1,0,157072.91,0
0.0,2.0,733.0,36,1,0.0,2,0,1,108377.82,0
1.0,0.0,512.0,30,6,0.0,2,1,0,88827.31,0
1.0,0.0,642.0,41,7,115171.71,1,1,1,37674.47,0
1.0,1.0,737.0,22,10,111543.26,2,0,0,106327.85,0
1.0,0.0,575.0,57,8,137936.94,1,1,1,84475.13,0
1.0,1.0,543.0,37,3,122304.65,2,0,0,33998.7,0
0.0,1.0,521.0,41,8,120586.54,1,0,1,20491.15,0
0.0,0.0,637.0,32,3,0.0,2,1,1,197827.06,0
0.0,0.0,714.0,40,9,46520.69,1,1,1,96687.25,0
1.0,2.0,726.0,56,2,105473.74,1,1,1,46044.7,0
1.0,2.0,680.0,34,7,0.0,2,1,0,98949.85,0
0.0,1.0,812.0,39,5,115730.71,3,1,1,185599.34,1
0.0,2.0,757.0,30,3,145396.49,1,0,1,198341.15,0
0.0,2.0,710.0,62,3,131078.42,2,1,0,119348.76,1
1.0,1.0,516.0,47,9,128298.74,1,0,0,149614.17,1
1.0,0.0,803.0,40,6,165526.71,1,1,0,12328.08,0
1.0,0.0,560.0,38,5,83714.41,1,1,1,33245.97,0
1.0,0.0,679.0,36,3,0.0,2,1,1,2243.41,0
0.0,0.0,526.0,32,7,125540.05,1,0,0,86786.41,0
0.0,0.0,485.0,41,2,100254.76,2,1,1,12706.67,0
1.0,0.0,625.0,36,3,0.0,2,1,0,41295.1,1
0.0,2.0,773.0,43,7,138150.57,1,1,1,177357.16,0
1.0,0.0,530.0,45,1,0.0,1,0,1,190663.89,1
1.0,1.0,616.0,43,7,95984.21,1,0,1,115262.54,1
0.0,0.0,651.0,23,10,0.0,2,1,1,170099.23,0
0.0,1.0,586.0,38,2,136858.42,1,0,1,189143.94,0
0.0,1.0,607.0,29,7,102609.0,1,1,0,163257.44,0
0.0,2.0,724.0,39,3,0.0,2,0,1,95562.81,0
0.0,0.0,733.0,64,3,0.0,2,1,1,75272.63,0
0.0,1.0,667.0,70,3,77356.92,2,1,1,20881.96,0
1.0,0.0,700.0,32,8,110923.15,2,1,1,161845.81,1
0.0,2.0,659.0,78,2,151675.65,1,0,1,49978.67,0
0.0,2.0,710.0,22,8,0.0,3,1,0,107292.91,0
0.0,0.0,760.0,37,7,0.0,1,0,0,32863.24,1
1.0,0.0,677.0,25,3,0.0,2,1,0,179608.96,0
1.0,1.0,798.0,29,8,80204.11,2,1,0,70223.22,0
0.0,0.0,758.0,35,7,0.0,2,1,0,77951.84,0
0.0,0.0,715.0,45,4,0.0,2,1,1,55043.93,0
0.0,1.0,752.0,32,9,115587.49,2,0,1,101677.46,0
0.0,1.0,586.0,46,8,106968.96,1,1,1,79366.98,1
0.0,0.0,818.0,36,4,0.0,2,1,1,8037.03,0
1.0,1.0,490.0,41,0,139659.04,1,1,1,176254.12,0
1.0,1.0,610.0,69,5,86038.21,3,0,0,192743.06,1
0.0,1.0,627.0,24,5,102773.2,2,1,0,56793.02,1
1.0,0.0,533.0,35,8,0.0,2,1,1,187900.12,0
1.0,0.0,708.0,51,8,70754.18,1,1,1,92920.04,1
0.0,0.0,681.0,59,4,122781.51,1,0,1,140166.95,0
0.0,0.0,690.0,21,8,0.0,2,1,1,155782.89,0
0.0,1.0,656.0,68,7,153545.11,1,1,1,186574.68,0
0.0,2.0,673.0,40,1,121629.22,1,1,1,3258.6,0
0.0,1.0,806.0,36,8,167983.17,2,1,1,106714.28,0
1.0,2.0,648.0,43,7,81153.82,1,1,1,144532.85,1
0.0,0.0,501.0,35,6,99760.84,1,1,1,13591.52,0
1.0,1.0,556.0,43,4,125890.72,1,1,1,74854.97,0
1.0,0.0,627.0,27,2,0.0,2,1,0,125451.01,0
0.0,0.0,652.0,31,2,119148.55,1,0,0,149740.22,0
1.0,1.0,807.0,60,1,72948.58,2,1,1,17355.36,0
0.0,1.0,708.0,21,8,133974.36,2,1,0,50294.09,0
0.0,0.0,619.0,27,1,154483.98,1,1,0,156394.74,0
0.0,0.0,601.0,40,10,98627.13,2,0,0,77977.69,0
0.0,0.0,445.0,64,2,136770.67,1,0,1,43678.06,0
0.0,1.0,800.0,39,4,95252.72,1,1,0,13906.34,0
0.0,0.0,554.0,33,3,117413.95,1,1,1,12766.74,0
0.0,1.0,714.0,54,4,137986.58,2,0,1,51308.54,1
0.0,0.0,656.0,44,10,143571.52,1,0,0,127444.14,0
0.0,0.0,520.0,49,5,121197.64,1,1,0,72577.33,1
0.0,2.0,480.0,39,5,121626.9,1,1,1,82438.13,0
0.0,1.0,660.0,30,1,84440.1,2,1,1,60485.98,0
0.0,0.0,532.0,36,4,0.0,2,1,1,132798.78,0
0.0,0.0,679.0,42,1,0.0,2,0,0,71823.15,0
1.0,0.0,780.0,26,3,140356.7,1,1,0,117144.15,0
0.0,0.0,747.0,29,7,0.0,2,1,1,141706.43,0
1.0,0.0,705.0,39,3,92224.56,1,1,1,54517.25,0
1.0,0.0,732.0,43,9,0.0,2,1,0,183147.17,0
0.0,2.0,515.0,40,10,121355.99,1,1,0,138360.29,0
1.0,1.0,816.0,40,9,109003.26,1,1,1,79580.56,0
1.0,0.0,641.0,48,3,147341.43,1,1,1,157458.61,1
0.0,0.0,509.0,18,7,102983.91,1,1,0,171770.58,0
1.0,1.0,601.0,49,4,96252.98,2,1,0,104263.82,0
0.0,0.0,527.0,39,4,0.0,2,1,0,167183.07,1
1.0,0.0,455.0,27,5,155879.09,2,0,0,70774.97,0
0.0,1.0,803.0,34,4,142929.16,2,1,1,114869.56,0
0.0,0.0,553.0,32,7,64082.09,1,0,1,109159.58,0
1.0,0.0,724.0,28,5,0.0,1,1,0,59351.68,0
1.0,0.0,610.0,45,1,0.0,2,1,1,199657.46,0
1.0,2.0,559.0,39,2,0.0,2,1,1,121151.1,0
1.0,1.0,825.0,35,6,118336.95,1,1,0,26342.33,1
1.0,2.0,819.0,28,8,168253.21,1,1,1,102799.14,0
1.0,1.0,772.0,42,0,101979.16,1,1,0,90928.48,0
0.0,2.0,685.0,23,5,164902.43,1,0,0,141152.28,0
0.0,0.0,506.0,43,2,0.0,2,1,0,105568.6,0
0.0,1.0,642.0,22,10,111812.52,2,1,1,183045.46,0
0.0,2.0,627.0,40,10,0.0,2,1,1,194792.42,0
0.0,1.0,600.0,30,2,119755.0,1,1,1,21852.91,0
0.0,0.0,653.0,46,0,119556.1,1,1,0,78250.13,1
1.0,2.0,762.0,35,3,119349.69,3,1,1,47114.18,1
1.0,2.0,569.0,30,3,139528.23,1,1,1,33230.37,0
0.0,0.0,756.0,40,1,94773.11,1,1,0,114279.63,0
0.0,0.0,673.0,31,1,108345.22,1,0,1,38802.03,0
1.0,0.0,637.0,36,9,166939.88,1,1,1,72504.76,0
0.0,0.0,644.0,33,7,174571.36,1,0,1,43943.09,0
0.0,2.0,658.0,35,9,71829.34,1,1,1,68141.92,0
1.0,0.0,649.0,36,8,0.0,2,0,1,109179.89,0
1.0,0.0,603.0,39,9,76769.68,1,0,0,48224.72,0
1.0,0.0,820.0,39,1,104614.29,1,1,0,61538.43,1
0.0,2.0,712.0,27,10,0.0,1,1,0,94544.88,0
1.0,1.0,645.0,31,1,128927.93,1,1,1,2850.01,0
1.0,1.0,705.0,31,9,110941.93,2,1,0,163484.8,0
1.0,2.0,590.0,29,10,99250.08,1,1,1,129629.41,0
0.0,0.0,631.0,36,1,0.0,2,0,0,133141.34,0
0.0,0.0,604.0,34,7,0.0,2,1,1,188078.55,0
0.0,2.0,643.0,48,8,0.0,2,1,0,174729.3,0
1.0,2.0,690.0,30,5,0.0,2,0,1,78700.03,0
0.0,0.0,558.0,31,7,0.0,1,1,0,198269.08,0
0.0,1.0,637.0,51,1,104682.83,1,1,0,55266.96,1
1.0,1.0,648.0,45,5,118886.55,1,0,0,51636.7,0
0.0,2.0,652.0,28,8,156823.7,2,1,0,198251.52,0
0.0,1.0,808.0,39,3,124216.93,1,0,1,171442.36,0
1.0,0.0,551.0,26,2,144258.52,1,1,0,49778.79,0
0.0,1.0,711.0,26,9,128793.63,1,1,0,19262.05,0
0.0,1.0,467.0,28,10,126315.26,1,1,0,32349.29,1
1.0,2.0,789.0,40,4,0.0,2,1,0,137402.27,0
0.0,2.0,602.0,33,5,0.0,2,0,1,64038.34,0
0.0,0.0,576.0,39,1,0.0,2,1,1,68814.23,0
0.0,0.0,584.0,38,1,115341.55,1,0,1,173632.92,0
0.0,0.0,593.0,32,6,99162.29,1,1,0,128384.11,0
1.0,1.0,705.0,48,1,156848.13,2,1,1,99475.95,1
1.0,1.0,595.0,64,2,105736.32,1,1,1,89935.73,1
1.0,1.0,699.0,41,1,200117.76,2,1,0,94142.35,0
1.0,0.0,516.0,46,6,62212.29,1,0,1,171681.86,1
0.0,0.0,838.0,31,2,0.0,2,1,0,8222.96,0
0.0,0.0,587.0,39,10,0.0,2,1,1,170409.45,0
0.0,0.0,750.0,38,5,151532.4,1,1,1,46555.15,0
0.0,1.0,581.0,39,1,121523.51,1,0,0,161655.55,1
0.0,0.0,484.0,41,5,0.0,1,1,1,74267.35,0
0.0,2.0,576.0,26,8,0.0,2,0,1,34101.06,0
1.0,1.0,567.0,46,1,68238.51,2,1,1,109572.58,0
0.0,2.0,638.0,30,9,136808.53,2,1,1,106642.97,0
0.0,1.0,646.0,24,0,92398.08,1,1,1,18897.29,0
1.0,0.0,658.0,40,5,143566.12,1,1,1,189607.71,0
1.0,2.0,590.0,38,9,0.0,2,1,1,148750.16,0
0.0,2.0,546.0,25,7,127728.24,2,1,1,105279.74,0
1.0,0.0,603.0,34,9,0.0,2,1,0,167916.35,0
1.0,2.0,619.0,38,10,119658.49,1,1,1,8646.58,0
1.0,0.0,678.0,34,6,0.0,2,1,1,124592.84,0
0.0,0.0,459.0,26,4,149879.66,1,0,0,50016.17,0
0.0,1.0,671.0,28,8,119859.52,2,1,0,125422.66,0
0.0,2.0,501.0,43,6,104533.24,1,0,0,81123.59,1
0.0,2.0,719.0,37,10,145382.61,1,1,0,80408.59,0
1.0,2.0,681.0,37,6,121231.39,1,1,1,146366.08,0
0.0,2.0,706.0,24,2,141078.57,1,1,1,24402.87,0
1.0,1.0,763.0,32,1,108465.65,2,1,0,60552.44,1
0.0,0.0,716.0,39,1,70657.61,2,1,1,76476.05,0
0.0,1.0,507.0,40,3,120105.43,1,1,0,92075.01,1
0.0,1.0,678.0,55,4,129646.91,1,1,1,184125.1,1
1.0,0.0,775.0,30,10,191091.74,2,1,1,96170.38,0
0.0,0.0,544.0,38,8,0.0,1,1,1,98208.62,0
0.0,0.0,756.0,27,8,0.0,2,1,1,157932.75,0
1.0,1.0,757.0,43,5,131433.33,2,1,1,3497.43,1
0.0,1.0,742.0,33,1,137937.95,1,1,1,51387.1,0
0.0,0.0,591.0,49,3,0.0,2,1,0,50123.44,0
0.0,0.0,667.0,24,4,0.0,2,0,0,180329.83,0
0.0,0.0,787.0,32,4,0.0,2,1,1,13238.93,0
1.0,0.0,718.0,43,0,93143.39,1,1,0,167554.86,0
0.0,0.0,521.0,38,6,0.0,2,1,0,51454.06,0
0.0,2.0,607.0,40,1,112544.45,1,1,1,19842.22,0
1.0,0.0,633.0,34,3,123034.43,2,1,1,38315.04,0
0.0,2.0,588.0,37,2,0.0,2,0,1,187816.59,0
1.0,1.0,724.0,33,9,119278.44,1,1,1,197148.24,0
0.0,0.0,720.0,44,4,0.0,2,1,0,163471.01,0
0.0,0.0,521.0,39,7,0.0,2,0,1,653.58,0
0.0,2.0,620.0,36,7,169312.72,1,1,0,45414.09,0
1.0,1.0,505.0,33,3,106506.77,3,1,0,45445.78,1
1.0,2.0,728.0,43,8,128412.61,1,0,1,139024.31,0
0.0,1.0,486.0,62,9,118356.89,2,1,0,168034.83,1
0.0,1.0,584.0,42,3,137479.13,1,1,0,25669.1,0
1.0,2.0,687.0,40,1,0.0,2,1,0,8207.36,0
0.0,0.0,771.0,50,3,105229.72,1,1,1,16281.68,1
0.0,0.0,678.0,41,2,148088.11,1,1,0,14083.12,0
1.0,0.0,751.0,48,4,0.0,1,0,1,30165.06,1
0.0,0.0,670.0,33,8,126679.69,1,1,1,39451.09,0
0.0,2.0,675.0,31,2,90826.27,2,1,0,60270.87,0
0.0,2.0,684.0,24,8,143582.89,1,1,1,22527.27,0
1.0,0.0,637.0,21,10,125712.2,1,0,0,175072.47,0
1.0,2.0,760.0,32,2,0.0,1,1,1,114565.35,0
0.0,2.0,662.0,37,4,155187.3,1,1,0,48930.8,0
0.0,0.0,680.0,49,10,0.0,2,1,0,187008.45,0
0.0,2.0,604.0,40,5,155455.43,1,0,1,113581.85,0
1.0,0.0,764.0,40,9,100480.53,1,1,0,124095.69,0
1.0,0.0,521.0,77,6,0.0,2,1,1,49054.1,0
1.0,1.0,684.0,56,3,127585.98,3,1,1,80593.49,1
1.0,0.0,795.0,40,2,101891.1,1,1,1,183044.86,0
1.0,2.0,678.0,61,8,0.0,2,1,1,159938.82,0
0.0,0.0,589.0,38,4,0.0,1,1,0,95483.48,1
1.0,2.0,660.0,28,3,128929.88,1,1,1,198069.71,0
0.0,1.0,646.0,39,6,121681.91,2,0,1,61793.47,0
1.0,1.0,706.0,56,3,139603.22,1,1,1,86383.61,0
1.0,0.0,730.0,27,7,0.0,2,1,0,144099.48,0
1.0,0.0,606.0,36,10,0.0,2,0,1,155641.46,0
1.0,2.0,690.0,36,10,91760.11,1,1,1,135784.94,0
0.0,1.0,645.0,41,2,93925.3,1,1,0,123982.14,1
1.0,0.0,579.0,38,4,175739.36,1,1,1,193130.55,0
1.0,0.0,481.0,28,10,0.0,2,1,0,145215.96,0
0.0,1.0,492.0,45,9,170295.04,2,0,0,164741.81,0
0.0,0.0,739.0,58,2,101579.28,1,1,1,72168.53,0
0.0,0.0,624.0,55,7,118793.6,1,1,1,95022.02,1
0.0,0.0,682.0,44,3,115282.3,1,0,0,23766.4,0
1.0,2.0,701.0,34,6,107980.37,1,1,1,119374.74,0
1.0,0.0,718.0,44,1,133866.22,1,0,1,139049.24,0
1.0,0.0,496.0,34,1,102723.35,2,1,0,180844.81,0
0.0,2.0,543.0,41,5,0.0,2,0,1,143980.29,0
1.0,2.0,616.0,44,7,193213.02,2,1,1,137392.77,0
0.0,1.0,635.0,53,8,117005.55,1,0,1,123646.57,1
0.0,2.0,652.0,31,1,132862.59,1,0,0,158054.49,0
0.0,0.0,688.0,26,0,0.0,2,1,0,105784.85,0
1.0,0.0,678.0,49,3,204510.94,1,0,1,738.88,1
0.0,1.0,757.0,36,1,65349.71,1,0,0,64539.64,0
0.0,0.0,667.0,36,8,139753.35,1,1,0,79871.16,0
1.0,0.0,725.0,29,6,0.0,2,1,1,190776.83,0
1.0,1.0,632.0,50,5,107959.39,1,1,1,6985.34,1
1.0,0.0,694.0,38,5,195926.39,1,1,1,85522.84,0
0.0,0.0,803.0,36,1,0.0,2,1,1,149370.93,0
1.0,0.0,814.0,31,6,87772.52,1,1,0,188516.45,0
0.0,0.0,611.0,38,4,71018.6,2,1,0,2444.29,0
0.0,1.0,755.0,38,4,111096.91,1,1,1,19762.88,0
0.0,1.0,425.0,40,9,166776.6,2,0,1,172646.88,0
1.0,0.0,850.0,34,6,101266.51,1,1,0,33501.98,0
0.0,2.0,677.0,18,8,134796.87,2,1,1,114858.9,0
1.0,0.0,797.0,46,8,0.0,1,0,0,162668.33,0
1.0,1.0,692.0,43,10,118588.83,1,1,1,161241.65,1
0.0,1.0,735.0,28,5,160454.15,2,0,1,114957.22,0
0.0,0.0,609.0,77,1,0.0,1,0,1,18708.76,0
1.0,0.0,700.0,42,8,0.0,2,1,1,105305.72,0
1.0,2.0,526.0,36,5,91132.18,1,0,0,58111.71,0
1.0,2.0,693.0,57,9,0.0,2,1,1,135502.77,0
1.0,0.0,748.0,20,7,0.0,2,0,0,10792.42,0
0.0,2.0,657.0,36,8,0.0,2,0,1,123866.43,0
1.0,1.0,739.0,25,5,113113.12,1,1,0,129181.27,0
0.0,2.0,784.0,23,2,0.0,1,1,1,6847.73,0
0.0,1.0,744.0,41,7,190409.34,2,1,1,138361.48,0
0.0,0.0,645.0,44,10,0.0,2,0,1,166707.22,0
1.0,0.0,669.0,33,9,0.0,2,0,1,107221.03,0
0.0,0.0,615.0,34,1,83503.11,2,1,1,73124.53,1
1.0,1.0,724.0,53,1,139687.66,2,1,1,12913.92,0
1.0,0.0,850.0,47,9,137301.87,1,1,0,44351.77,0
1.0,1.0,625.0,39,10,129845.26,1,1,1,96444.88,0
0.0,2.0,635.0,46,8,0.0,2,1,1,60739.16,0
0.0,1.0,724.0,37,6,125489.4,1,1,0,118570.53,0
0.0,0.0,550.0,47,2,0.0,2,1,1,97057.28,0
0.0,0.0,645.0,45,6,155417.61,1,0,1,3449.22,0
0.0,2.0,714.0,29,4,0.0,2,1,1,37605.9,0
1.0,0.0,520.0,46,10,85216.61,1,1,0,117369.52,1
0.0,0.0,633.0,25,1,0.0,1,1,0,100598.98,0
0.0,0.0,537.0,37,6,0.0,1,1,1,17802.42,0
0.0,2.0,764.0,38,4,113607.47,1,1,0,91094.46,0
1.0,1.0,795.0,33,9,104552.72,1,1,1,120853.83,1
0.0,2.0,573.0,44,9,0.0,2,1,0,107124.17,0
0.0,2.0,702.0,44,9,0.0,1,0,0,59207.41,1
0.0,1.0,740.0,33,2,126524.11,1,1,0,136869.31,0
0.0,0.0,479.0,34,5,117593.48,2,0,0,113308.29,0
1.0,1.0,627.0,33,4,83199.05,1,0,0,159334.93,0
0.0,2.0,479.0,35,4,125920.98,1,1,1,20393.44,0
0.0,0.0,623.0,48,5,118469.38,1,1,1,158590.25,0
1.0,1.0,512.0,40,8,153537.57,2,0,0,23101.13,0
0.0,0.0,609.0,41,6,0.0,1,0,1,112585.19,0
0.0,0.0,518.0,42,7,151027.05,2,1,0,119377.36,0
1.0,0.0,833.0,34,3,144751.81,1,0,0,166472.81,0
0.0,0.0,758.0,26,4,155739.76,1,1,0,171552.02,0
0.0,0.0,611.0,27,7,0.0,2,1,1,157474.1,0
0.0,0.0,583.0,33,7,122531.86,1,1,0,13549.24,0
0.0,1.0,610.0,50,1,113957.01,2,1,0,196526.55,1
1.0,0.0,637.0,33,7,103377.81,1,1,0,84419.78,0
1.0,0.0,683.0,32,9,0.0,2,1,1,24991.92,0
0.0,0.0,774.0,40,9,93017.47,2,1,0,191608.97,0
1.0,0.0,677.0,58,1,90022.85,1,0,1,2988.28,0
0.0,2.0,741.0,35,6,74371.49,1,0,0,99595.67,0
0.0,1.0,498.0,42,3,152039.7,1,1,1,53445.17,1
1.0,1.0,655.0,46,7,137145.12,1,1,0,115146.4,1
0.0,0.0,613.0,40,4,0.0,1,0,0,151325.24,0
0.0,1.0,602.0,35,7,90602.42,2,1,1,51695.41,0
0.0,0.0,659.0,36,6,123841.49,2,1,0,96833.0,0
0.0,1.0,673.0,47,1,183579.54,2,0,1,34047.54,0
0.0,2.0,606.0,30,8,180307.73,2,1,1,1914.41,0
0.0,0.0,775.0,30,4,0.0,2,1,0,49337.84,0
0.0,2.0,841.0,28,4,0.0,2,1,1,179436.6,0
0.0,1.0,714.0,33,3,35016.6,1,1,0,53667.08,0
1.0,0.0,597.0,53,4,88381.21,1,1,0,69384.71,1
0.0,2.0,726.0,36,2,0.0,1,1,0,195192.4,0
0.0,0.0,644.0,28,7,155060.41,1,1,0,29179.52,0
1.0,0.0,800.0,29,2,0.0,2,0,0,167773.55,0
0.0,0.0,771.0,39,5,0.0,2,1,0,96270.64,0
0.0,0.0,516.0,35,10,57369.61,1,1,1,101699.77,0
1.0,0.0,709.0,36,7,0.0,1,0,1,42085.58,1
0.0,1.0,772.0,42,3,75075.31,2,1,0,92888.52,1
1.0,0.0,792.0,28,4,130142.79,1,1,0,38190.78,0
0.23356736106861098,1.2335673610686109,766.6783680534305,42,5,165100.73266895578,2,1,0,16270.852811425388,1
0.0681866197654627,0.0,593.431496475714,62,1,0.0,1,0,0,195591.86785067417,1
0.0,1.6257514591789965,623.3579632803293,34,3,0.0,1,1,0,170863.3308666303,1
0.5555495698856199,1.0,657.1107220425653,43,6,172354.09687691327,1,1,0,172873.5592091469,1
0.2913610728377445,1.7086389271622555,777.5945343990702,44,1,109581.36239047816,1,1,0,82429.58168497316,1
0.582605217670852,1.165210435341704,663.5301808899721,40,4,0.0,1,1,0,133679.34499450095,1
0.6231331196528115,0.3768668803471885,648.4327923075012,34,6,133323.8476547668,1,1,1,49759.139433963275,1
1.0,0.8759049249998946,758.3433276250037,54,2,161194.6960480694,1,1,0,7703.04750796518,1
1.0,1.0,571.8184720712429,46,9,140110.74683840532,1,1,0,165958.1092071049,1
0.49295697165586005,0.49295697165586005,565.1268295226284,39,1,108460.41719393483,2,1,1,184055.226794171,1
0.6698440496843956,1.0,646.2313651932378,46,8,120904.64310024907,1,1,0,64015.30184789033,1
1.0,0.0,685.7375521278393,36,4,124201.17098612078,1,1,0,89083.08633132356,1
1.0,1.953402879382095,561.7345253701767,53,5,92343.30138211792,1,1,0,158392.77787175676,1
0.9397730550997025,0.9397730550997025,652.6738436389181,49,5,155587.8421911779,1,0,0,87119.45411490815,1
0.7023497224317196,1.7023497224317197,714.475191117815,42,4,142643.27894298904,3,0,0,186364.09883987915,1
0.7019337988299958,2.0,743.0580139648998,37,1,0.0,1,1,0,44402.494610768816,1
0.6795987138597851,1.0,785.3378006482667,41,4,108292.80121013468,2,0,1,45386.96451096891,1
0.0,1.6714263134551814,602.8785499778243,35,6,0.0,1,0,0,106728.24296649008,1
0.21683856907630283,2.0,575.2756055919677,33,4,121332.91827135601,1,1,0,20069.93272708583,1
1.0,0.0,837.1377244935711,41,8,0.0,1,1,0,19629.276208710413,1
0.3650933408468372,0.7301866816936744,699.6331457124517,51,4,0.0,3,1,1,80170.36141160682,1
0.0,1.0,733.7984668783556,33,3,102286.90313714722,1,1,0,64341.99848362494,1
0.0,1.8589287248140869,523.4312440946577,50,4,0.0,1,0,0,107057.82540738965,1
1.0,1.0,699.2568133267638,51,7,95012.16876754764,1,0,0,70467.13908379423,1
1.0,0.0,546.3163095496166,43,7,159789.94785275208,1,1,0,120687.86619848435,1
0.8212501545597043,2.0,659.5124891808207,42,4,0.0,3,0,0,174306.19936268614,1
0.4553691288928642,1.0,552.80604055193,48,7,110472.0792050475,1,0,0,3213.058152411425,1
0.0,0.1557130392175392,666.2871565686071,40,7,187172.14133874912,1,1,1,33650.72729364324,1
0.9554481914380675,0.0,700.8915708417283,42,7,0.0,2,0,0,167997.63735561052,1
0.0,1.0,522.7242818895974,47,7,130348.0482919355,1,1,0,5380.0821535430305,1
1.0,0.280709309294787,812.4729702716427,48,3,0.0,1,0,0,68946.2644258038,1
0.0,1.831189994215436,577.6172816659545,39,7,100072.96786039737,1,0,0,89910.85366677091,1
1.0,1.0,510.62811161082175,35,7,116646.36983196723,1,1,0,115930.06363296416,1
0.0,0.02645762581058797,563.5531608907218,55,7,152824.25746948554,2,1,0,133172.84839446205,1
0.4882195434305193,0.9764390868610386,787.019678897463,36,7,0.0,1,1,0,136562.71150858738,1
0.7694425794215568,1.5388851588431136,675.6056413466084,51,7,0.0,1,1,0,38808.89217152017,1
0.0,0.06520448250721667,806.6556076530803,26,7,146167.60773998627,1,1,0,21967.16437638258,1
1.0,1.090797863793513,758.2834050758228,44,6,132581.2039378717,2,1,0,26775.007358053368,1
0.8196248695476449,0.0,773.9971170424063,36,1,0.0,1,1,0,134951.33990272912,1
0.11180865033869591,1.0,621.6092660760796,41,1,147428.70244168013,2,0,0,108047.19259798227,1
0.0,1.601560628325847,647.3945378008596,34,2,0.0,1,1,0,170742.78205242523,1
1.0,0.28418429571172876,812.7990032370457,57,2,91435.66543941219,1,0,0,38681.74477631335,1
0.2889685249210585,1.0,693.4461205703669,46,3,122900.73305769886,1,1,0,25668.784984774964,1
1.0,1.622946068998301,696.1807459281495,52,6,149398.82449289176,1,0,0,149467.496202056,1
0.6066793296148113,0.0,601.5956000010513,53,6,168787.06627051203,3,1,0,148431.8360631788,1
1.0,0.0,566.06924000159,54,7,128376.96295460993,1,1,0,141952.60894095033,1
0.8401202366335586,0.8401202366335586,692.0210414108727,31,7,106160.82391534725,1,0,1,69572.38253831411,1
1.0,0.6175066724280214,567.0923064995874,35,3,0.0,1,1,0,98439.02682076847,1
0.8324334606954935,0.1675665393045065,792.1297718885153,63,1,110696.53651873874,1,1,0,37196.13483292939,1
1.0,1.0,688.4421334756686,47,4,119332.62508852757,1,1,0,189933.11451012178,1
1.0,2.0,556.0802831345477,47,9,0.0,1,1,0,125782.02784174193,1
0.7964405615234773,1.0,636.7274683398401,40,0,140260.363353338,1,1,0,160066.87842676445,1
0.26053076676127274,1.0,700.9094313767268,37,3,149676.27300562145,1,0,1,172904.43543146714,1
0.6455343564105223,0.6455343564105223,537.2994262435273,48,6,93241.65670974433,1,1,0,155242.36481642604,1
0.8442267394198298,0.8442267394198298,762.2876152781643,36,9,104842.90221847178,1,1,1,121182.06762603151,1
0.4529546543844223,1.0940906912311554,638.0195129934422,48,6,0.0,2,0,0,123300.28079675714,1
0.9125534982001146,0.0,811.5235392080504,59,1,124775.5327953103,1,0,0,70515.28165229213,1
1.0,0.0,676.3773631767966,32,6,84308.10454265232,1,0,0,91850.02946205645,1
0.41351653028995916,0.0,592.5532847760604,55,4,137244.51635340415,1,1,1,71576.24906356652,1
0.9601885605542462,0.0,650.5385040968159,41,3,175296.2764745078,1,0,0,67124.75151401701,1
1.0,1.0,527.0843458263261,50,6,93512.63530815,1,1,0,147962.56169535223,1
1.0,0.9556494672664894,653.7212187226229,39,4,139879.52309035836,1,1,0,860.1665918670942,1
0.0,1.0,554.0401652554937,50,3,121285.37838631184,1,1,0,117635.34753443308,1
1.0,0.0,577.0256609296371,38,7,0.0,1,0,0,143307.73026993038,1
0.043100108948324056,1.9137997821033519,733.3020881246326,43,2,0.0,2,1,0,43025.52939395999,1
1.0,0.0,538.4028038472354,47,9,0.0,1,1,0,149845.56982829675,1
0.39221779343354013,1.0,613.0568128166932,36,9,132997.28902338183,2,1,0,52434.003413539955,1
0.052220302030770216,0.0,764.7570065405537,59,4,86021.56079715393,1,1,0,73887.39335572127,1
1.0,1.0,661.5377423423479,41,4,116052.50584522684,1,1,0,117512.82559473325,1
1.0,1.0,582.7976934235961,46,1,108891.76520849702,1,1,0,119214.38011012232,1
0.0,1.891317460625308,652.0242699006844,43,8,127402.01558130138,1,0,0,5950.954209847722,1
1.0,0.0,460.98548441392035,62,1,165403.97061428815,1,0,0,140758.21056816957,1
1.0,1.0,703.359431401114,47,2,109204.69814852448,1,0,0,186889.38383023906,1
1.0,1.550469077798112,538.054030375785,40,3,71698.0109628631,1,0,0,188566.7118053002,1
0.0,0.6574089171888682,752.4724713361633,45,8,117815.35884091009,1,1,0,101918.38305220837,1
1.0,0.3723311228411913,712.7677621688089,43,3,131026.80059586451,1,1,0,162869.91670903724,1
0.0,1.1920160847400367,708.7756461357192,43,4,130826.25025048936,1,0,0,74323.69453294777,1
